# file_id: 12
# date: 2024-04-09
# instrument: qwe
# sample: qwe
# spring_constant: 122
# inv_ols: 23
# tip_geometry: 12
# tip_radius: 123
# sampling_rate: 23
# velocity: 2
# geometry: approach
# parameter: force
# unit: N
# value: 1.07171586320023e-12
# curve_id: 0
# file_id: file_0
# date: 2025-05-20
# instrument: unknown
# sample: unknown
# spring_constant: 0.1
# inv_ols: 2.2e-08
# tip_geometry: pyramid
# tip_radius: 1e-06
# segment_type: approach
# sampling_rate: 100000.0
# velocity: 1e-06
# no_points: 2000
# Index	Z (m)	Force (N)
1640	-2.0772224391230003e-14	1.799278291656e-06
1641	-5.6528155048023e-13	1.800336949836e-06
1642	1.2312973444977e-13	1.801509547906e-06
1643	-5.0764019392023e-13	1.8027350224559999e-06
1644	-1.50984323930023e-12	1.803758829756e-06
1645	-1.48871412020023e-12	1.8050734064159999e-06
1646	-3.5913632268023e-13	1.806025808926e-06
1647	2.6691606735977e-13	1.807207383896e-06
1648	-8.8225971840023e-13	1.808366767976e-06
1649	2.0803933891977e-13	1.809471275006e-06
1650	3.8666315885976997e-13	1.810616511496e-06
1651	-1.00881170070023e-12	1.811674913196e-06
1652	-1.01007384910023e-12	1.812806443246e-06
1653	-1.6446118808022998e-13	1.814070831366e-06
1654	3.2115802129977e-13	1.815149751676e-06
1655	5.6073009967977e-13	1.816231031636e-06
1656	6.422744659377e-14	1.817537636806e-06
1657	1.1287797350977e-13	1.818642030986e-06
1658	4.3453229785976996e-13	1.819657025546e-06
1659	5.689821404197699e-13	1.820906578696e-06
1660	-3.3341867948023e-13	1.822018298026e-06
1661	-1.33670374020023e-12	1.823121255896e-06
1662	2.7889126335977e-13	1.8242238239259999e-06
1663	7.0371800503977e-13	1.825284513446e-06
1664	5.171063435377e-14	1.826494906816e-06
1665	-1.3480487505230001e-14	1.827647704416e-06
1666	1.0407943954997699e-12	1.828699735076e-06
1667	1.08394477899977e-12	1.829868044756e-06
1668	-4.5659073303023e-13	1.830986750676e-06
1669	6.5299229677977e-13	1.832121666306e-06
1670	1.71176928869977e-12	1.833063901836e-06
1671	2.5679210350976996e-13	1.834276541986e-06
1672	-1.35424602090023e-12	1.835415602376e-06
1673	-6.736460958723e-14	1.836582547566e-06
1674	2.48181735549977e-12	1.837685638816e-06
1675	-4.348724450323e-14	1.838754617856e-06
1676	-6.4415426378023e-13	1.839841181356e-06
1677	1.32491532269977e-12	1.841031917896e-06
1678	1.97090649319977e-12	1.842238751276e-06
1679	-1.1263764196023001e-13	1.843244317526e-06
1680	8.2033102501977e-13	1.844478450936e-06
1681	1.1038263550997699e-12	1.8455663891859999e-06
1682	-7.9933888010023e-13	1.846705449576e-06
1683	-6.0774304684023e-13	1.847869275936e-06
1684	1.4117598602769997e-14	1.848892098346e-06
1685	-1.57971538600023e-12	1.850042772276e-06
1686	1.40229585279977e-12	1.851147228006e-06
1687	2.0583549998997703e-12	1.852264282176e-06
1688	9.2888552557977e-13	1.853386106926e-06
1689	9.3039718259977e-13	1.854509747566e-06
1690	1.4714585066977e-13	1.855664925336e-06
1691	-2.8734721957023e-13	1.8568941958359999e-06
1692	8.2286019030977e-13	1.858042951266e-06
1693	3.5647870304977e-13	1.859145960436e-06
1694	1.5731363065977e-13	1.860224265196e-06
1695	2.7940245171977e-13	1.861373041146e-06
1696	1.9105936540977e-13	1.862494753046e-06
1697	2.2771765671977e-13	1.863530173886e-06
1698	-2.1906705945023e-13	1.864714990796e-06
1699	-4.6195212528023e-13	1.865959937516e-06
1700	1.78811405389977e-12	1.867012819706e-06
1701	2.9530222700997703e-12	1.868136542426e-06
1702	1.1802952658997699e-12	1.869308412086e-06
1703	1.79189684779977e-12	1.870454325696e-06
1704	1.09435598209977e-12	1.871473321376e-06
1705	4.3022979578977e-13	1.8724597129760001e-06
1706	7.0747523951977e-13	1.873672804546e-06
1707	1.04653309339977e-12	1.874852573876e-06
1708	6.1773125366977e-13	1.875855842036e-06
1709	2.64987905009977e-12	1.8770220075159999e-06
1710	9.9721315318977e-13	1.878123364946e-06
1711	1.08093728749977e-12	1.879144299636e-06
1712	1.39414361559977e-12	1.8802664219059999e-06
1713	1.65130179079977e-12	1.881379536496e-06
1714	6.8853814483977e-13	1.882531944246e-06
1715	1.63073497889977e-12	1.883575531506e-06
1716	1.39466332369977e-12	1.884746539376e-06
1717	1.58900496879977e-12	1.885926062486e-06
1718	2.42950331189977e-12	1.887077967526e-06
1719	1.75826308759977e-12	1.888315989216e-06
1720	2.1160109617997703e-12	1.889413766146e-06
1721	1.58811647469977e-12	1.890639507436e-06
1722	3.31837102849977e-12	1.891640898146e-06
1723	3.11574813189977e-12	1.8927469851159999e-06
1724	1.36105512299977e-12	1.893898141236e-06
1725	3.1746747620997704e-12	1.8950656609459999e-06
1726	4.2934543139997694e-12	1.896252119346e-06
1727	4.14664831839977e-12	1.897478260756e-06
1728	3.69680499179977e-12	1.898535626256e-06
1729	2.55632549379977e-12	1.899654783586e-06
1730	4.23745606289977e-12	1.900697488536e-06
1731	4.20424220739977e-12	1.901776829476e-06
1732	6.0427604563977e-13	1.902959255966e-06
1733	2.6446527576997704e-12	1.904095587386e-06
1734	5.8548171005997696e-12	1.905124042146e-06
1735	3.997083122699769e-12	1.906267739746e-06
1736	2.67411668129977e-12	1.907399249286e-06
1737	4.2520383194997695e-12	1.908526573016e-06
1738	5.7681438961997694e-12	1.909695785516e-06
1739	5.38258007229977e-12	1.9106977917860003e-06
1740	3.3300662879997702e-12	1.911791075136e-06
1741	3.82588127099977e-12	1.9129685155960003e-06
1742	5.02606756989977e-12	1.9141723737860003e-06
1743	4.6565161129997696e-12	1.915312080516e-06
1744	3.98433505859977e-12	1.916531132736e-06
1745	6.50909925949977e-12	1.917699791236e-06
1746	5.17845160429977e-12	1.9186790526160002e-06
1747	3.08790540559977e-12	1.919794516586e-06
1748	5.599295945199769e-12	1.9210121632960004e-06
1749	7.24833727319977e-12	1.9220707393960002e-06
1750	6.21971187499977e-12	1.9231789910760002e-06
1751	5.77953852829977e-12	1.924330896116e-06
1752	6.01560896639977e-12	1.925479179626e-06
1753	7.2416979099997696e-12	1.9266069239960003e-06
1754	7.76899844499977e-12	1.927686429086e-06
1755	6.33257252889977e-12	1.9288117625160004e-06
1756	5.5452073477997695e-12	1.930007515856e-06
1757	6.03643380669977e-12	1.9311103198460003e-06
1758	7.07615077529977e-12	1.9321874858160003e-06
1759	8.13916089379977e-12	1.9332772502160002e-06
1760	8.261759686099771e-12	1.934441230466e-06
1761	7.672908420699771e-12	1.935600645326e-06
1762	6.83517049469977e-12	1.936817040396e-06
1763	7.60455645079977e-12	1.938020642096e-06
1764	8.676659636599771e-12	1.939090226436e-06
1765	1.020180472799977e-11	1.9402076909860004e-06
1766	9.76541904319977e-12	1.9414874475460003e-06
1767	9.32309505409977e-12	1.942600367206e-06
1768	8.50772892169977e-12	1.943682047276e-06
1769	9.39385934619977e-12	1.9447874058360003e-06
1770	1.051332291699977e-11	1.945804780546e-06
1771	9.17883526339977e-12	1.946896843036e-06
1772	9.57783603859977e-12	1.948096371796e-06
1773	1.1393881387999771e-11	1.9491016713060003e-06
1774	1.1684303320999771e-11	1.9502194846660003e-06
1775	1.0237096198999771e-11	1.951406373956e-06
1776	1.044740030899977e-11	1.9525572735860003e-06
1777	1.3278654795999771e-11	1.9536069753860003e-06
1778	1.2936068525999771e-11	1.9547558436660003e-06
1779	1.235751648899977e-11	1.9558353179860002e-06
1780	1.2135473302999771e-11	1.9569922295760003e-06
1781	1.1867586256999771e-11	1.958154917156e-06
1782	1.3206719638999771e-11	1.9592867242060003e-06
1783	1.3681289876999771e-11	1.9603988436460003e-06
1784	1.323340245499977e-11	1.961500570406e-06
1785	1.331077446499977e-11	1.962702386996e-06
1786	1.377443691699977e-11	1.963789740456e-06
1787	1.462930573899977e-11	1.964959168406e-06
1788	1.442341610499977e-11	1.9660413922160003e-06
1789	1.562622163599977e-11	1.967246502046e-06
1790	1.565726659199977e-11	1.968424670916e-06
1791	1.576059601799977e-11	1.9694270670360004e-06
1792	1.557785469699977e-11	1.970609534566e-06
1793	1.611552870399977e-11	1.9717208435260003e-06
1794	1.612232994399977e-11	1.972745471566e-06
1795	1.5691904472999772e-11	1.973831091216e-06
1796	1.704911566599977e-11	1.9749976157760004e-06
1797	1.761119404899977e-11	1.976166069086e-06
1798	1.651114955099977e-11	1.9772345043860002e-06
1799	1.688042472299977e-11	1.9785267567860003e-06
1800	1.673549916999977e-11	1.979654029226e-06
1801	1.840961428699977e-11	1.980857107706e-06
1802	1.958255059499977e-11	1.9820466951960004e-06
1803	2.000491998099977e-11	1.983007335926e-06
1804	2.085329549399977e-11	1.984208003466e-06
1805	1.948709225399977e-11	1.985295993016e-06
1806	2.050743518299977e-11	1.986380925286e-06
1807	1.947074274599977e-11	1.987497876856e-06
1808	1.997616928699977e-11	1.988644313686e-06
1809	2.058912673499977e-11	1.989732026236e-06
1810	2.159232781499977e-11	1.990937792656e-06
1811	2.2580874827999772e-11	1.991994070666e-06
1812	2.172688598099977e-11	1.9932181294360003e-06
1813	2.066742131899977e-11	1.994288985936e-06
1814	2.111483893499977e-11	1.9952568902560003e-06
1815	2.278685209399977e-11	1.9964632824960003e-06
1816	2.211933989399977e-11	1.997692122106e-06
1817	2.3070117389999772e-11	1.9987447375460004e-06
1818	2.367459641399977e-11	1.999921018706e-06
1819	2.515204884699977e-11	2.001086691746e-06
1820	2.429528254299977e-11	2.002171788166e-06
1821	2.430908949699977e-11	2.0033371636860003e-06
1822	2.469623922199977e-11	2.004354979546e-06
1823	2.355032408799977e-11	2.005403522046e-06
1824	2.387617259099977e-11	2.006430509736e-06
1825	2.510647031899977e-11	2.007601640726e-06
1826	2.559264940099977e-11	2.0087907973260002e-06
1827	2.635415331999977e-11	2.0098502967660004e-06
1828	2.630408607099977e-11	2.0110408999260003e-06
1829	2.617895932999977e-11	2.012269165006e-06
1830	2.5689412489999772e-11	2.013316004466e-06
1831	2.6056769488999772e-11	2.014513573696e-06
1832	2.683094966099977e-11	2.0156009681960004e-06
1833	2.737146806699977e-11	2.016692579276e-06
1834	2.824175773799977e-11	2.0178823411760003e-06
1835	2.859269585299977e-11	2.0189590454760004e-06
1836	2.756634402499977e-11	2.0200412077360003e-06
1837	2.9353478021999765e-11	2.021172994266e-06
1838	2.955937982599977e-11	2.022433453066e-06
1839	2.9629834970999765e-11	2.0234170336160003e-06
1840	3.0562187777999767e-11	2.024492404216e-06
1841	2.986851003599977e-11	2.025675620666e-06
1842	2.9112043756999766e-11	2.0267805893660004e-06
1843	3.0479589474999765e-11	2.027827859716e-06
1844	3.1517242216999766e-11	2.0290060901460004e-06
1845	3.170248592599977e-11	2.030126365736e-06
1846	3.189146496099977e-11	2.0312233424360004e-06
1847	3.1866123406999764e-11	2.0323242792260003e-06
1848	3.244016481499977e-11	2.0334897470760003e-06
1849	3.388544037499977e-11	2.034606596066e-06
1850	3.402121200499977e-11	2.035717227906e-06
1851	3.398542760199977e-11	2.036862125836e-06
1852	3.3861001919999767e-11	2.038085086866e-06
1853	3.4864084939999765e-11	2.0391536657860003e-06
1854	3.559811856899977e-11	2.040308915366e-06
1855	3.6549066460999765e-11	2.041390728806e-06
1856	3.6200880243999765e-11	2.0425154774560002e-06
1857	3.558726311899977e-11	2.0437654717660003e-06
1858	3.698139550099977e-11	2.044923245136e-06
1859	3.6948176776999765e-11	2.046001878186e-06
1860	3.757021755499977e-11	2.0471168189360003e-06
1861	3.7637779616999767e-11	2.048222341646e-06
1862	3.6386151946999764e-11	2.049507227856e-06
1863	3.640713501199977e-11	2.0505979463760003e-06
1864	3.7828343336999766e-11	2.051593673946e-06
1865	4.0111904524999765e-11	2.0527503700860003e-06
1866	3.9723985582999764e-11	2.0538777553860004e-06
1867	3.9343542162999765e-11	2.0550399402560003e-06
1868	3.9063985417999766e-11	2.0560860512960003e-06
1869	4.0253296792999764e-11	2.057232775386e-06
1870	4.118781849899977e-11	2.0584294007660003e-06
1871	4.125456752799977e-11	2.059547727086e-06
1872	4.173776832899977e-11	2.060813377096e-06
1873	4.182516328299977e-11	2.061917299346e-06
1874	4.090040162399977e-11	2.0629675243760004e-06
1875	4.346665241099977e-11	2.064050907486e-06
1876	4.4363473975999766e-11	2.065163406526e-06
1877	4.4420346114999766e-11	2.066282225296e-06
1878	4.458320220799977e-11	2.067404973376e-06
1879	4.532702996299977e-11	2.068510711526e-06
1880	4.491246350199977e-11	2.069598003436e-06
1881	4.548854357899977e-11	2.070681078776e-06
1882	4.581989222499977e-11	2.0717754496060004e-06
1883	4.6624149746999767e-11	2.0729783947160004e-06
1884	4.705939377799977e-11	2.074129673946e-06
1885	4.669881489399977e-11	2.0750963368860004e-06
1886	4.909149288999977e-11	2.076340042236e-06
1887	4.888061916899977e-11	2.077413945746e-06
1888	4.8633763873999764e-11	2.0785202789360004e-06
1889	4.9403112098999766e-11	2.079570237216e-06
1890	4.915653795799977e-11	2.0806836082960004e-06
1891	4.9256688277999766e-11	2.0818787871060004e-06
1892	5.007715655699977e-11	2.083024516046e-06
1893	5.0351570990999766e-11	2.0841783806160003e-06
1894	4.917988831199977e-11	2.0852621433260003e-06
1895	4.9267341686999766e-11	2.086361982376e-06
1896	5.1455729338999765e-11	2.0874998321660004e-06
1897	5.254604786999977e-11	2.088632685666e-06
1898	5.2552347657999766e-11	2.0897189311360003e-06
1899	5.3142739790999766e-11	2.0909500585660004e-06
1900	5.3882076390999767e-11	2.0920251931960003e-06
1901	5.572345964399977e-11	2.093136984336e-06
1902	5.4717993512999765e-11	2.0943387598860004e-06
1903	5.4331998829999765e-11	2.095577304796e-06
1904	5.605477907999977e-11	2.0966853820760003e-06
1905	5.5814672687999766e-11	2.097752668326e-06
1906	5.587067093899977e-11	2.098833086506e-06
1907	5.567895217699977e-11	2.099922594426e-06
1908	5.631568962099977e-11	2.101019601896e-06
1909	5.783714563599977e-11	2.102207609456e-06
1910	5.789771171999977e-11	2.1032915773460003e-06
1911	5.834288497599976e-11	2.1043650704860002e-06
1912	5.956937800199977e-11	2.1054979342560004e-06
1913	5.927795438399976e-11	2.1066938825160003e-06
1914	5.940189443699977e-11	2.1078890510660003e-06
1915	6.004879479199977e-11	2.1090948380060004e-06
1916	6.060365203099977e-11	2.1102014379360004e-06
1917	6.021337310299976e-11	2.1113751132360004e-06
1918	5.991667085699976e-11	2.1124267643060004e-06
1919	6.125635802599977e-11	2.113600501156e-06
1920	6.217706790899977e-11	2.114722089946e-06
1921	6.402356547999976e-11	2.1158292233560003e-06
1922	6.299261052299977e-11	2.1169486474260004e-06
1923	6.332442775899977e-11	2.118139117216e-06
1924	6.415101204199977e-11	2.1191892191260003e-06
1925	6.417413601299977e-11	2.1202832924460003e-06
1926	6.534003861199977e-11	2.1213618023860004e-06
1927	6.616703427999977e-11	2.1225060745060003e-06
1928	6.640420985799976e-11	2.123595131016e-06
1929	6.697868942799976e-11	2.124592140996e-06
1930	6.748006175899977e-11	2.125774034006e-06
1931	6.720072165999977e-11	2.1270219661860004e-06
1932	6.722396003999977e-11	2.1279852435660003e-06
1933	6.778506473099977e-11	2.129084107976e-06
1934	6.761104769199976e-11	2.130145577203e-06
1935	6.972422371199977e-11	2.1312890901310003e-06
1936	6.973184406999976e-11	2.132489449895e-06
1937	7.071808830199976e-11	2.1336674854010003e-06
1938	7.193039585099976e-11	2.1348204471540004e-06
1939	7.097696260899977e-11	2.135876212205e-06
1940	7.222517140399977e-11	2.137000068296e-06
1941	7.406967290599977e-11	2.138143078518e-06
1942	7.522246474099977e-11	2.139370297155e-06
1943	7.587300183599977e-11	2.140480128769e-06
1944	7.533379061199976e-11	2.1416673873950004e-06
1945	7.621215949399977e-11	2.1428081508280003e-06
1946	7.646468532899976e-11	2.1438899437490003e-06
1947	7.804910514499977e-11	2.1450328411180004e-06
1948	7.867506868499977e-11	2.1461539271950003e-06
1949	8.012311074799977e-11	2.147361253031e-06
1950	8.133310577799977e-11	2.1484092517850003e-06
1951	7.976253308099976e-11	2.149589041633e-06
1952	7.961119698299977e-11	2.150713133687e-06
1953	8.059963080499977e-11	2.151843730145e-06
1954	8.196060775299977e-11	2.1529746959370003e-06
1955	8.170941100699977e-11	2.1540826603570003e-06
1956	8.188436400799977e-11	2.1552003711210002e-06
1957	8.338616361299977e-11	2.1563966989760004e-06
1958	8.300132397299976e-11	2.1575359850690002e-06
1959	8.417908127399977e-11	2.1586911628330003e-06
1960	8.534343205099977e-11	2.159799219586e-06
1961	8.619402514699977e-11	2.160799481772e-06
1962	8.603959514199977e-11	2.162046654767e-06
1963	8.674587489499976e-11	2.1632208635500004e-06
1964	8.811285100299976e-11	2.1642763003040003e-06
1965	8.797700999799977e-11	2.1653842852420004e-06
1966	8.893120028499977e-11	2.1665747550310003e-06
1967	9.015117930999977e-11	2.167629884006e-06
1968	9.163960647099977e-11	2.168780855452e-06
1969	9.235134498499977e-11	2.169857005753e-06
1970	9.273548478499976e-11	2.1709669809970003e-06
1971	9.178746527199976e-11	2.172079459513e-06
1972	9.347928211199977e-11	2.173234832204e-06
1973	9.361923331499977e-11	2.174390256191e-06
1974	9.490819964399977e-11	2.175510326596e-06
1975	9.579063977599977e-11	2.1766294634050002e-06
1976	9.685239139699976e-11	2.1777973319340002e-06
1977	9.800989225099977e-11	2.178922870552e-06
1978	9.742012327999977e-11	2.1800388782710002e-06
1979	9.732953461699976e-11	2.181106410751e-06
1980	9.708682846699977e-11	2.1823236368200003e-06
1981	9.788765615899977e-11	2.183423793905e-06
1982	9.918263625399976e-11	2.1844855709120003e-06
1983	9.969117617599976e-11	2.1856343879040004e-06
1984	1.0077951080999976e-10	2.186810474141e-06
1985	1.0100484020999977e-10	2.1878721998510003e-06
1986	1.0161012373999977e-10	2.189014994628e-06
1987	1.0171882185999976e-10	2.190187715811e-06
1988	1.0246114160999976e-10	2.19120235129e-06
1989	1.0483031102999977e-10	2.192353548441e-06
1990	1.0534982445999977e-10	2.193454741717e-06
1991	1.0581446668999977e-10	2.19459907539e-06
1992	1.0695607688999977e-10	2.1957170734150004e-06
1993	1.0861294669999977e-10	2.1967892123250003e-06
1994	1.0851526590999976e-10	2.197935556823e-06
1995	1.0950338936999977e-10	2.199056796789e-06
1996	1.0970057540999977e-10	2.200216283463e-06
1997	1.1046103260999977e-10	2.2012960963370003e-06
1998	1.1230629115999977e-10	2.2023995774380002e-06
1999	1.1306830260999977e-10	2.202982542199e-06
